% Time	SBX	SBY	SBZ	FRX	FRY	FRZ	FLX	FLY	FLZ	WRX	WRY	WRZ	WLX	WLY	WLZ	head x	head y	head z	hip x	hip y	hip z	³ß		diff z	diff y	slope
121.7	0.0142	0.0543	2.1391	0.0987	-0.4398	2.4637	-0.028	-0.2761	2.5302	0.3737	-0.0056	1.9417	-0.3092	-0.0086	1.9281	0.029	0.4649	1.5362	-0.0554	0.052	2.1009	0.766		0.5647	0.4129	53.82629986
121.734	0.0189	0.0543	2.1442	0.1106	-0.4182	2.4284	-0.0197	-0.263	2.5597	0.3736	-0.0055	1.9417	-0.3091	-0.0084	1.928	0.0303	0.4598	1.5324	-0.0493	0.0514	2.1071	0.757		0.5747	0.4084	54.60119446
121.767	0.0215	0.0548	2.1478	0.1164	-0.4526	2.5631	-0.0118	-0.237	2.5766	0.3727	-0.005	1.9409	-0.3092	-0.0086	1.9281	0.0314	0.4554	1.5293	-0.0461	0.0511	2.1116	0.752		0.5823	0.4043	55.22714762
121.8	0.0246	0.0541	2.1507	0.1012	-0.4804	2.5384	-0.0132	-0.2337	2.5777	0.3725	-0.0049	1.941	-0.3091	-0.0085	1.9281	0.0322	0.4532	1.5272	-0.0424	0.05	2.116	0.746		0.5888	0.4032	55.59733515
121.834	0.0277	0.0526	2.1545	0.0979	-0.5123	2.5358	-0.0019	-0.2749	2.6963	0.3728	-0.0064	1.9417	-0.3091	-0.0084	1.9281	0.0331	0.4498	1.5261	-0.0389	0.048	2.1221	0.737		0.596	0.4018	56.01368436
121.867	0.028	0.0524	2.1546	0.094	-0.5323	2.5143	-0.0337	-0.2156	2.604	0.3728	-0.0065	1.9417	-0.309	-0.0079	1.9282	0.034	0.4477	1.525	-0.0388	0.0479	2.1221	0.741		0.5971	0.3998	56.19493859
121.9	0.0284	0.0519	2.1547	0.0929	-0.5194	2.4955	0.0044	-0.1991	2.6036	0.3724	-0.007	1.9417	-0.3089	-0.0075	1.9277	0.0343	0.4474	1.5245	-0.0387	0.0476	2.1221	0.737		0.5976	0.3998	56.2171065
121.934	0.0287	0.0508	2.1541	0.0839	-0.5273	2.4848	-0.0288	-0.1949	2.6235	0.3728	-0.0093	1.9426	-0.3087	-0.0073	1.9272	0.0349	0.4474	1.5236	-0.0386	0.0464	2.1214	0.739		0.5978	0.401	56.14657129
121.967	0.0338	0.0469	2.1486	0.0766	-0.5215	2.4921	-0.0086	-0.213	2.6355	0.3727	-0.0096	1.9426	-0.3086	-0.0069	1.9271	0.0354	0.4473	1.5224	-0.035	0.0428	2.1161	0.754		0.5937	0.4045	55.73259213
122	0.0221	0.0423	2.1378	0.0798	-0.5059	2.509	-0.0045	-0.2107	2.6213	0.3721	-0.009	1.9423	-0.3087	-0.0068	1.927	0.0363	0.4476	1.521	-0.0514	0.0395	2.1006	0.776		0.5796	0.4081	54.8503832
122.034	0.0252	0.0381	2.1313	0.0785	-0.4994	2.5144	-0.0092	-0.2108	2.6238	0.3721	-0.0094	1.9423	-0.308	-0.006	1.9253	0.0371	0.4478	1.5196	-0.0484	0.0357	2.0959	0.78		0.5763	0.4121	54.43223878
122.067	0.0341	0.0328	2.1223	0.0757	-0.4819	2.5284	-0.0219	-0.2212	2.6193	0.372	-0.01	1.942	-0.3076	-0.0054	1.9237	0.038	0.4487	1.5182	-0.0389	0.029	2.0872	0.805		0.569	0.4197	53.58714931
122.1	0.0367	0.029	2.1185	0.0764	-0.4703	2.537	0.0265	-0.2614	2.62	0.3721	-0.0101	1.9418	-0.3065	-0.0053	1.9206	0.0387	0.45	1.5167	-0.0355	0.024	2.0851	0.805		0.5684	0.426	53.14946122
122.134	0.0405	0.0264	2.1143	0.0782	-0.4567	2.5469	0.0149	-0.2783	2.6432	0.3719	-0.0104	1.941	-0.306	-0.0042	1.9197	0.0393	0.4511	1.5146	-0.0311	0.0208	2.082	0.819		0.5674	0.4303	52.82435612
122.167	0.0222	0.0356	2.1155	0.0791	-0.435	2.5609	0.0087	-0.3098	2.6121	0.3696	-0.0069	1.9377	-0.3044	-0.0054	1.9149	0.0398	0.4515	1.5133	-0.0517	0.0317	2.0805	0.812		0.5672	0.4198	53.49385957
122.2	0.0333	0.0305	2.1085	0.0789	-0.4232	2.5713	0.0038	-0.311	2.519	0.3695	-0.0079	1.9378	-0.3043	-0.0053	1.9147	0.0399	0.4519	1.512	-0.0385	0.0245	2.0722	0.838		0.5602	0.4274	52.65847588
122.235	0.035	0.0293	2.1091	0.0829	-0.4025	2.5959	-0.0011	-0.3522	2.5529	0.3704	-0.0094	1.9388	-0.3042	-0.0061	1.9137	0.0401	0.4516	1.5109	-0.0361	0.0228	2.0734	0.823		0.5625	0.4288	52.68132376
122.267	0.0362	0.0285	2.11	0.0866	-0.3918	2.5983	-0.0307	-0.4073	2.5177	0.3704	-0.0095	1.9387	-0.3048	-0.0082	1.9139	0.0399	0.451	1.5101	-0.0345	0.0218	2.0749	0.827		0.5648	0.4292	52.76825269
122.3	0.039	0.0277	2.1127	0.0865	-0.3634	2.6192	-0.047	-0.4291	2.4888	0.3705	-0.0096	1.9387	-0.3058	-0.0095	1.9159	0.0392	0.4489	1.5082	-0.0303	0.0204	2.0796	0.821		0.5714	0.4285	53.13331121
122.334	0.0417	0.0277	2.115	0.0812	-0.38	2.6777	-0.0487	-0.4332	2.4662	0.3673	-0.0029	1.9351	-0.3062	-0.0105	1.9163	0.0386	0.4449	1.5066	-0.0278	0.0204	2.0823	0.818		0.5757	0.4245	53.59630217
122.367	0.0337	0.03	2.1219	0.0978	-0.3314	2.6253	0.0127	-0.4627	2.4047	0.369	-0.0062	1.9356	-0.3069	-0.0097	1.9184	0.0377	0.4415	1.5053	-0.036	0.0227	2.0899	0.8		0.5846	0.4188	54.38267018
122.4	0.0107	0.0396	2.1281	0.0887	-0.3167	2.6576	-0.0039	-0.4018	2.4364	0.3691	-0.0066	1.9362	-0.307	-0.0092	1.9189	0.0371	0.4385	1.5046	-0.0638	0.038	2.0911	0.793		0.5865	0.4005	55.6722202
122.434	0.0079	0.0421	2.1303	0.0791	-0.2953	2.6586	-0.0001	-0.4095	2.4253	0.3702	-0.0072	1.9369	-0.3072	-0.0088	1.9194	0.036	0.4352	1.504	-0.0656	0.0401	2.0924	0.791		0.5884	0.3951	56.11935083
122.467	0.0062	0.0436	2.1338	0.0857	-0.2978	2.6929	0.0001	-0.4209	2.4167	0.3703	-0.0068	1.9368	-0.3082	-0.0115	1.9205	0.0358	0.4331	1.5039	-0.0657	0.0411	2.0984	0.779		0.5945	0.392	56.60003521
122.5	-0.0177	0.056	2.1594	0.1087	-0.2788	2.6796	0.0003	-0.4398	2.4126	0.3712	-0.0067	1.9378	-0.3089	-0.013	1.9212	0.0357	0.4321	1.5041	-0.0833	0.0516	2.1273	0.71		0.6232	0.3805	58.59349687
122.534	-0.0186	0.0559	2.1607	0.1037	-0.258	2.6962	-0.0115	-0.4526	2.3969	0.3715	-0.0068	1.938	-0.3093	-0.0137	1.9214	0.0357	0.4316	1.5042	-0.084	0.0515	2.1291	0.748		0.6249	0.3801	58.68963564
122.567	0.0261	0.0558	2.154	0.0951	-0.2859	2.7716	-0.0196	-0.4493	2.3919	0.3718	-0.0065	1.9385	-0.3097	-0.0144	1.9217	0.0358	0.4312	1.5044	-0.0362	0.0541	2.1157	0.747		0.6113	0.3771	58.33030894
122.6	0.0109	0.0582	2.1518	0.1136	-0.2415	2.71	-0.0236	-0.4517	2.3844	0.3721	-0.0063	1.9388	-0.31	-0.015	1.9218	0.0358	0.4309	1.5047	-0.0546	0.0554	2.1141	0.741		0.6094	0.3755	58.35946126
122.634	0.0094	0.0585	2.1518	0.1121	-0.1964	2.7248	-0.0008	-0.5063	2.5014	0.372	-0.0057	1.9389	-0.3103	-0.0153	1.9217	0.0359	0.4309	1.5049	-0.0563	0.0555	2.1142	0.743		0.6093	0.3754	58.36207735
122.667	0.0157	0.0566	2.1497	0.1138	-0.1946	2.7205	0.0036	-0.5121	2.5002	0.3722	-0.0055	1.9392	-0.3103	-0.0156	1.9214	0.0361	0.4308	1.5054	-0.0492	0.051	2.1145	0.751		0.6091	0.3798	58.05468943
122.7	0.0088	0.0574	2.1457	0.1164	-0.2056	2.7149	0.0054	-0.5069	2.4965	0.3723	-0.0054	1.9393	-0.3105	-0.0161	1.9217	0.0363	0.4311	1.5058	-0.0605	0.0527	2.1075	0.759		0.6017	0.3784	57.83483567
122.734	0.0087	0.0577	2.1439	0.1192	-0.2039	2.7137	0.0046	-0.496	2.507	0.3723	-0.005	1.9389	-0.3105	-0.0163	1.9216	0.0366	0.4322	1.5061	-0.0605	0.0531	2.1058	0.759		0.5997	0.3791	57.70099679
122.767	0.0081	0.0578	2.1409	0.1118	-0.1617	2.7214	0.0066	-0.4884	2.5123	0.3725	-0.005	1.939	-0.3104	-0.0164	1.9214	0.037	0.4335	1.5062	-0.0612	0.0533	2.1032	0.768		0.597	0.3802	57.50894007
122.8	0.0063	0.0565	2.1368	0.0961	-0.1297	2.7183	0.0082	-0.475	2.5252	0.3723	-0.0046	1.9388	-0.3101	-0.0163	1.9209	0.0373	0.4346	1.5066	-0.0624	0.0522	2.1008	0.776		0.5942	0.3824	57.23651657
122.834	0.0034	0.0535	2.1337	0.0869	-0.1408	2.7101	0.0061	-0.461	2.5383	0.3721	-0.0043	1.9388	-0.3094	-0.0153	1.9198	0.0379	0.4358	1.5061	-0.0647	0.0493	2.0969	0.781		0.5908	0.3865	56.80738078
122.867	-0.0051	0.0573	2.1349	0.1902	0.0275	2.6888	0.0053	-0.4472	2.5497	0.3715	-0.0031	1.9379	-0.3089	-0.0144	1.9192	0.0386	0.4369	1.5056	-0.0696	0.0514	2.0984	0.775		0.5928	0.3855	56.96390391
122.9	-0.0066	0.0562	2.1366	0.1823	0.0111	2.6902	0.006	-0.43	2.5671	0.3704	-0.0014	1.937	-0.3079	-0.0151	1.9169	0.0391	0.4382	1.5049	-0.0703	0.0508	2.0996	0.776		0.5947	0.3874	56.91893889
122.934	-0.0056	0.0561	2.1358	0.1789	0.0188	2.6824	0.0041	-0.4187	2.5778	0.3705	-0.0021	1.9366	-0.3069	-0.0164	1.9159	0.0394	0.4387	1.5045	-0.0697	0.0511	2.0985	0.78		0.594	0.3876	56.87453708
122.967	-0.0015	0.0558	2.1359	0.1093	-0.3414	2.5974	-0.0144	-0.4065	2.6037	0.3707	-0.0031	1.9358	-0.306	-0.0172	1.915	0.0398	0.4393	1.5042	-0.0663	0.051	2.0984	0.777		0.5942	0.3883	56.83603945
123	-0.0006	0.0564	2.1363	0.117	-0.34	2.5082	-0.0164	-0.3812	2.5871	0.3708	-0.0036	1.9357	-0.3058	-0.0171	1.9149	0.0404	0.4404	1.504	-0.0656	0.0516	2.0987	0.776		0.5947	0.3888	56.82434381
123.034	0.001	0.0575	2.1374	0.1114	-0.3603	2.4856	-0.0149	-0.3685	2.6144	0.3709	-0.0041	1.9353	-0.3053	-0.0134	1.9169	0.0412	0.4408	1.5036	-0.0643	0.0528	2.0995	0.774		0.5959	0.388	56.93120651
123.067	0.0027	0.06	2.1396	0.133	-0.3886	2.4411	-0.0109	-0.338	2.6215	0.3715	-0.0063	1.9356	-0.3054	-0.0119	1.9187	0.0416	0.441	1.5035	-0.0628	0.055	2.1012	0.769		0.5977	0.386	57.14526456
123.1	0.0037	0.062	2.1415	0.1133	-0.3801	2.4546	-0.0097	-0.324	2.6312	0.3716	-0.0067	1.9356	-0.3051	-0.0107	1.9194	0.042	0.4419	1.5037	-0.0617	0.0568	2.1032	0.767		0.5995	0.3851	57.28458271
123.134	0.0056	0.0652	2.1451	0.116	-0.3916	2.4418	-0.0115	-0.2858	2.657	0.3723	-0.0077	1.9363	-0.305	-0.0097	1.9196	0.0424	0.4419	1.5043	-0.0598	0.0592	2.1068	0.758		0.6025	0.3827	57.57682918
123.167	0.0113	0.0671	2.1516	0.1202	-0.397	2.44	-0.0044	-0.3156	2.7582	0.3722	-0.0073	1.9365	-0.3048	-0.009	1.9196	0.0427	0.4415	1.5048	-0.0529	0.061	2.1153	0.744		0.6105	0.3805	58.06637895
123.2	0.0129	0.0681	2.1555	0.1108	-0.4284	2.5786	-0.0091	-0.2967	2.7383	0.3725	-0.0079	1.9376	-0.3042	-0.0093	1.9185	0.0432	0.4416	1.5063	-0.0515	0.0621	2.1189	0.741		0.6126	0.3795	58.22217043
123.234	0.0201	0.0692	2.1619	0.1064	-0.4736	2.5568	-0.0212	-0.2607	2.7338	0.3725	-0.0077	1.9381	-0.3038	-0.0069	1.9187	0.0435	0.4417	1.5072	-0.0437	0.0622	2.1269	0.724		0.6197	0.3795	58.5169851
123.267	0.02	0.0698	2.1654	0.1043	-0.5132	2.5239	-0.0291	-0.2228	2.7141	0.3728	-0.0085	1.9395	-0.3039	-0.0061	1.9197	0.0438	0.4419	1.5109	-0.0439	0.0636	2.1308	0.722		0.6199	0.3783	58.60596491
123.3	0.0211	0.0724	2.1677	0.0967	-0.5117	2.5093	-0.0263	-0.2104	2.7197	0.3732	-0.0096	1.9408	-0.3036	-0.0039	1.9202	0.0446	0.4433	1.5149	-0.0432	0.0682	2.1336	0.715		0.6187	0.3751	58.77277274
123.334	0.0338	0.0704	2.1632	0.0844	-0.534	2.476	-0.0141	-0.2017	2.7123	0.3737	-0.0101	1.9414	-0.3035	-0.0028	1.9205	0.0452	0.4455	1.5175	-0.0336	0.0673	2.1289	0.729		0.6114	0.3782	58.25988096
123.367	0.0402	0.0691	2.1616	0.079	-0.5373	2.4706	-0.0085	-0.1985	2.733	0.3736	-0.0099	1.9422	-0.3033	-0.0021	1.9206	0.0459	0.4474	1.5206	-0.0265	0.0653	2.1269	0.724		0.6063	0.3821	57.78021095
123.4	0.0425	0.0666	2.1592	0.0747	-0.5389	2.4689	-0.001	-0.1898	2.7095	0.3738	-0.0109	1.943	-0.303	-0.0024	1.92	0.0469	0.4488	1.5239	-0.0245	0.0627	2.1237	0.732		0.5998	0.3861	57.23002591
123.434	0.0387	0.0627	2.1553	0.071	-0.5335	2.4751	-0.0044	-0.1847	2.6813	0.3735	-0.0096	1.9433	-0.3033	-0.0014	1.921	0.048	0.4525	1.5273	-0.0293	0.0589	2.1184	0.74		0.5911	0.3936	56.34125998
123.467	0.0458	0.0591	2.1476	0.0652	-0.5088	2.5055	-0.007	-0.1861	2.681	0.3729	-0.0088	1.9436	-0.2997	0.0055	1.9185	0.0496	0.4558	1.5297	-0.0225	0.0537	2.1118	0.759		0.5821	0.4021	55.36426171
123.5	0.0422	0.0554	2.1387	0.067	-0.5046	2.5082	-0.0041	-0.1929	2.6514	0.3729	-0.0088	1.9438	-0.3009	0.0037	1.9206	0.0501	0.46	1.5309	-0.0273	0.0495	2.1032	0.774		0.5723	0.4105	54.34883915
123.534	0.0421	0.0537	2.1326	0.0683	-0.4958	2.5127	-0.0063	-0.1953	2.6284	0.3729	-0.0088	1.9437	-0.3013	0.0028	1.9207	0.0501	0.4647	1.5309	-0.0281	0.0484	2.095	0.783		0.5641	0.4163	53.57305579
123.567	0.0423	0.0506	2.1278	0.0679	-0.4844	2.5241	0.0098	-0.2153	2.6806	0.373	-0.0085	1.9433	-0.3016	0.0018	1.9206	0.0505	0.4667	1.5305	-0.0281	0.0458	2.0908	0.794		0.5603	0.4209	53.08595196
123.6	0.0441	0.0475	2.1244	0.0674	-0.4706	2.536	0.0043	-0.2419	2.669	0.3731	-0.0086	1.9433	-0.3018	0.0012	1.9202	0.0507	0.4686	1.5305	-0.026	0.0423	2.088	0.8		0.5575	0.4263	52.59616928
123.634	0.0461	0.0427	2.115	0.0731	-0.459	2.547	0.0102	-0.2677	2.6461	0.372	-0.0059	1.9419	-0.3016	0.0005	1.9192	0.0509	0.4707	1.5299	-0.0254	0.0379	2.0772	0.826		0.5473	0.4328	51.66336437
123.667	0.0472	0.0422	2.1145	0.0676	-0.4439	2.5601	0.0482	-0.3318	2.6042	0.3721	-0.0058	1.9419	-0.3016	0.0004	1.9191	0.0508	0.4715	1.5298	-0.0243	0.0377	2.077	0.814		0.5472	0.4338	51.59391536
123.7	0.0466	0.0423	2.1141	0.0705	-0.43	2.5819	0.0204	-0.3096	2.6016	0.3726	-0.0068	1.9418	-0.3017	0.0001	1.919	0.0505	0.4721	1.5299	-0.0254	0.0385	2.0761	0.823		0.5462	0.4336	51.5557524
123.734	0.0467	0.0416	2.1128	0.0748	-0.4205	2.5935	-0.0228	-0.3463	2.4753	0.3729	-0.0077	1.9422	-0.3014	-0.0003	1.9178	0.0502	0.4726	1.5299	-0.0257	0.0375	2.0731	0.826		0.5432	0.4351	51.30547794
123.767	0.0473	0.0412	2.1138	0.0733	-0.4089	2.6182	-0.0132	-0.3707	2.4661	0.3727	-0.0077	1.9419	-0.3015	-0.0003	1.9177	0.0493	0.4738	1.5298	-0.0233	0.0357	2.0786	0.821		0.5488	0.4381	51.40008189
123.8	0.0334	0.0497	2.1234	0.074	-0.3957	2.626	-0.0347	-0.4063	2.4258	0.373	-0.0082	1.9418	-0.3003	0.0025	1.9158	0.0487	0.4739	1.5301	-0.0358	0.0429	2.0903	0.797		0.5602	0.431	52.42646553
123.834	0.0319	0.0525	2.1265	0.0814	-0.3508	2.6349	-0.125	-0.4311	2.3539	0.3732	-0.0084	1.9418	-0.3013	0.0017	1.9167	0.0478	0.4741	1.5307	-0.0373	0.0459	2.0943	0.804		0.5636	0.4282	52.77393086
123.867	0.0281	0.0539	2.1291	0.0922	-0.3265	2.6019	-0.0217	-0.4252	2.4051	0.3734	-0.0087	1.9417	-0.3026	0.0005	1.9183	0.0473	0.474	1.5307	-0.0405	0.047	2.0966	0.794		0.5659	0.427	52.96361111
123.9	0.0263	0.0552	2.1311	0.0918	-0.3218	2.6	-0.0183	-0.4336	2.3938	0.3741	-0.0093	1.9416	-0.3032	-0.0002	1.9186	0.0461	0.4728	1.5305	-0.0421	0.0481	2.0984	0.79		0.5679	0.4247	53.20928253
123.934	0.0232	0.0567	2.1332	0.1029	-0.3186	2.6433	-0.0127	-0.4449	2.3768	0.3751	-0.0095	1.9426	-0.3039	-0.0011	1.9196	0.0445	0.4706	1.5315	-0.0448	0.0494	2.1006	0.785		0.5691	0.4212	53.49426554
123.967	0.023	0.0579	2.1347	0.0898	-0.2068	2.5356	-0.0119	-0.4474	2.3775	0.3748	-0.008	1.9426	-0.3044	-0.0012	1.9203	0.0434	0.4693	1.5323	-0.0452	0.0508	2.1023	0.783		0.57	0.4185	53.71349276
124	0.0176	0.0612	2.1391	0.0913	-0.2497	2.6798	-0.0169	-0.4519	2.3723	0.375	-0.008	1.9429	-0.3056	-0.0044	1.9211	0.0424	0.4685	1.5327	-0.051	0.0569	2.1066	0.771		0.5739	0.4116	54.35198037
124.034	0.0265	0.0596	2.1414	0.0924	-0.2327	2.6902	-0.0267	-0.5331	2.5028	0.3748	-0.0069	1.9432	-0.3071	-0.0076	1.9224	0.0412	0.4671	1.5337	-0.0411	0.0535	2.1081	0.771		0.5744	0.4136	54.24401061
124.067	0.0268	0.0592	2.1422	0.077	-0.2449	2.7494	-0.0152	-0.533	2.4723	0.3748	-0.0067	1.9433	-0.3082	-0.0099	1.9233	0.0398	0.4653	1.5346	-0.0406	0.0536	2.1084	0.769		0.5738	0.4117	54.34065928
124.1	0.0276	0.0593	2.1423	0.1015	-0.2112	2.7027	-0.0111	-0.5443	2.4715	0.3748	-0.0067	1.9434	-0.3087	-0.0106	1.9234	0.0382	0.4639	1.5353	-0.0398	0.0538	2.1092	0.768		0.5739	0.4101	54.45099109
124.134	0.0345	0.0587	2.1418	0.1124	-0.2025	2.7073	-0.01	-0.5477	2.4707	0.3748	-0.0066	1.9434	-0.3092	-0.0115	1.9236	0.0374	0.463	1.5359	-0.0334	0.053	2.1103	0.769		0.5744	0.41	54.48119807
124.167	0.034	0.0587	2.1407	0.1046	-0.2011	2.7076	-0.0073	-0.5358	2.4619	0.3745	-0.0064	1.943	-0.3097	-0.0128	1.9239	0.037	0.4626	1.5358	-0.0346	0.0531	2.1087	0.771		0.5729	0.4095	54.44340584
124.2	0.0323	0.0573	2.1363	0.0995	-0.2119	2.7013	-0.0071	-0.5264	2.4724	0.374	-0.0062	1.9427	-0.3098	-0.0129	1.9236	0.0357	0.4618	1.5355	-0.0375	0.0521	2.1049	0.782		0.5694	0.4097	54.26387715
124.234	0.0352	0.0551	2.1332	0.0887	-0.2184	2.6949	-0.0083	-0.5161	2.4865	0.3734	-0.0053	1.9424	-0.3098	-0.013	1.9234	0.0353	0.4611	1.5354	-0.0359	0.0503	2.1032	0.785		0.5678	0.4108	54.11448029
124.267	0.0318	0.0534	2.1323	0.09	-0.2329	2.6867	-0.0087	-0.5078	2.4993	0.3731	-0.0051	1.942	-0.3097	-0.0131	1.923	0.0343	0.4613	1.5347	-0.038	0.0482	2.1034	0.786		0.5687	0.4131	54.00558794
124.3	0.0266	0.0505	2.1304	0.0841	-0.256	2.6746	-0.0081	-0.496	2.5166	0.3725	-0.0046	1.9411	-0.3097	-0.0132	1.9226	0.0335	0.4613	1.5338	-0.0427	0.0441	2.103	0.792		0.5692	0.4172	53.76012918
124.334	0.0249	0.0492	2.1298	0.0786	-0.286	2.6576	-0.0067	-0.4816	2.5332	0.3711	-0.0029	1.9393	-0.3103	-0.0135	1.9238	0.0325	0.4611	1.5316	-0.0445	0.0421	2.1022	0.792		0.5706	0.419	53.70961271
124.367	0.0241	0.0479	2.1288	0.0791	-0.2972	2.65	-0.011	-0.4508	2.5637	0.3713	-0.004	1.9386	-0.3096	-0.0129	1.9222	0.0321	0.461	1.5306	-0.0452	0.0405	2.1014	0.795		0.5708	0.4205	53.62146946
124.4	0.0087	0.0454	2.1311	0.068	-0.2802	2.627	-0.0092	-0.4432	2.5732	0.3711	-0.0043	1.9383	-0.3092	-0.0114	1.9221	0.0317	0.4609	1.5295	-0.0573	0.0397	2.1018	0.787		0.5723	0.4212	53.64776293
124.434	0.0084	0.0481	2.1306	0.0696	-0.2898	2.6333	-0.0138	-0.4221	2.5836	0.3702	-0.0023	1.9376	-0.3089	-0.0105	1.9222	0.0315	0.4606	1.5288	-0.0586	0.0462	2.0992	0.794		0.5704	0.4144	54.00130557
124.467	0.0084	0.048	2.1309	0.0945	-0.3784	2.4623	-0.0191	-0.4095	2.6072	0.3707	-0.0037	1.9381	-0.309	-0.0114	1.9224	0.0315	0.4606	1.5287	-0.0588	0.0458	2.0994	0.79		0.5707	0.4148	53.98934468
124.5	0.0047	0.0507	2.1324	0.0899	-0.3821	2.4578	-0.0252	-0.3946	2.6105	0.3706	-0.0043	1.9382	-0.3091	-0.0122	1.9225	0.0317	0.4605	1.5278	-0.0619	0.0484	2.0988	0.787		0.571	0.4121	54.18140252
124.534	0.0089	0.0514	2.1353	0.0851	-0.3901	2.4524	-0.0282	-0.367	2.6338	0.3704	-0.0042	1.9381	-0.3091	-0.0127	1.9221	0.0317	0.4601	1.5277	-0.0576	0.0482	2.1022	0.781		0.5745	0.4119	54.36056365
124.567	0.0077	0.0544	2.1399	0.0904	-0.4112	2.4272	-0.0219	-0.3705	2.6787	0.37	-0.0039	1.938	-0.309	-0.0129	1.9219	0.0317	0.46	1.5274	-0.0585	0.0503	2.1066	0.772		0.5792	0.4097	54.72613122
124.6	0.0133	0.0569	2.143	0.0968	-0.4338	2.3925	-0.0164	-0.3943	2.7329	0.3707	-0.0059	1.9388	-0.309	-0.0131	1.9216	0.0318	0.4596	1.5271	-0.0532	0.0526	2.11	0.768		0.5829	0.407	55.07598467
124.634	0.0136	0.0571	2.1474	0.1068	-0.4342	2.4	-0.0184	-0.3708	2.7515	0.371	-0.0064	1.9392	-0.3088	-0.0116	1.9219	0.0318	0.4596	1.5271	-0.0527	0.0527	2.1142	0.757		0.5871	0.4069	55.27542344
124.667	0.0151	0.0583	2.1502	0.1079	-0.4376	2.3987	-0.0087	-0.3602	2.8148	0.371	-0.0065	1.9393	-0.3088	-0.0104	1.9224	0.0319	0.4596	1.527	-0.0506	0.0545	2.1177	0.754		0.5907	0.4051	55.55780632
124.7	0.0207	0.0586	2.1536	0.0824	-0.4919	2.3963	-0.0091	-0.3202	2.785	0.3712	-0.0068	1.9396	-0.3091	-0.0108	1.9228	0.0319	0.4588	1.5278	-0.0448	0.0549	2.1209	0.746		0.5931	0.4039	55.7452094
124.734	0.0198	0.0592	2.1601	0.1032	-0.5713	2.5043	-0.0154	-0.3037	2.8003	0.3711	-0.0068	1.9398	-0.3098	-0.0115	1.9244	0.0319	0.458	1.5289	-0.0452	0.0553	2.1286	0.73		0.5997	0.4027	56.11854394
124.767	0.031	0.0592	2.1636	0.0902	-0.5905	2.4792	-0.0162	-0.232	2.7138	0.3716	-0.0082	1.9417	-0.3099	-0.0087	1.9267	0.0319	0.4573	1.5304	-0.0339	0.0547	2.1331	0.729		0.6027	0.4026	56.25731324
124.8	0.031	0.0592	2.1647	0.0887	-0.6022	2.4604	-0.0069	-0.2088	2.7223	0.3712	-0.0074	1.9421	-0.3103	-0.0075	1.9276	0.0319	0.4559	1.5338	-0.0339	0.0547	2.134	0.726		0.6002	0.4012	56.2394959
124.834	0.031	0.0592	2.1647	0.0848	-0.5974	2.445	-0.0076	-0.2071	2.7227	0.3725	-0.0095	1.9446	-0.3104	-0.0068	1.9286	0.0322	0.4553	1.5353	-0.034	0.0549	2.1338	0.725		0.5985	0.4004	56.21724593
124.867	0.0308	0.0592	2.1647	0.0798	-0.5995	2.4489	-0.0314	-0.1895	2.7272	0.3727	-0.0094	1.9455	-0.3103	-0.0061	1.9293	0.0324	0.4549	1.537	-0.0346	0.0554	2.1339	0.724		0.5969	0.3995	56.20594751
124.9	0.0305	0.059	2.164	0.0767	-0.5556	2.4396	-0.026	-0.1889	2.7271	0.371	-0.0072	1.946	-0.3104	-0.0055	1.9298	0.0326	0.4552	1.5382	-0.0352	0.0556	2.1329	0.726		0.5947	0.3996	56.101448
124.934	0.0447	0.055	2.1586	0.0698	-0.5386	2.4613	0.0089	-0.194	2.7155	0.3708	-0.0068	1.9461	-0.3105	-0.0061	1.9297	0.0326	0.4553	1.5384	-0.0225	0.0507	2.1302	0.74		0.5918	0.4046	55.64048505
124.967	0.043	0.0543	2.1551	0.0695	-0.535	2.4653	0.0184	-0.1999	2.6993	0.3721	-0.0108	1.9471	-0.3106	-0.0057	1.9296	0.0325	0.4553	1.5383	-0.0248	0.0502	2.1254	0.742		0.5871	0.4051	55.39425833
125	0.0466	0.0524	2.1514	0.0754	-0.5104	2.4936	-0.0225	-0.1811	2.6621	0.3721	-0.0116	1.9469	-0.3107	-0.0052	1.9297	0.0326	0.4554	1.5379	-0.021	0.0473	2.1216	0.751		0.5837	0.4081	55.04027322
125.034	0.0464	0.05	2.1438	0.0743	-0.5073	2.4952	-0.0285	-0.175	2.6183	0.3719	-0.0118	1.9468	-0.3104	-0.0044	1.9288	0.0325	0.4558	1.5373	-0.0224	0.0452	2.1128	0.769		0.5755	0.4106	54.49341257
125.067	0.0466	0.0479	2.1412	0.0759	-0.5004	2.5024	-0.007	-0.2148	2.6967	0.372	-0.0122	1.9467	-0.3103	-0.0041	1.9283	0.0324	0.4562	1.5366	-0.0221	0.0424	2.11	0.767		0.5734	0.4138	54.18351283
125.1	0.0428	0.0432	2.133	0.0746	-0.4872	2.5159	-0.006	-0.2132	2.6917	0.3712	-0.012	1.9449	-0.3103	-0.004	1.9281	0.0324	0.4563	1.5351	-0.0267	0.0384	2.1015	0.793		0.5664	0.4179	53.5794335
125.134	0.0429	0.0427	2.1322	0.0779	-0.4725	2.53	-0.0228	-0.2473	2.6376	0.3713	-0.0124	1.9448	-0.3103	-0.004	1.928	0.032	0.4567	1.5336	-0.0266	0.0378	2.1008	0.783		0.5672	0.4189	53.55264193
